0.03,-0.92,-1
0.34,-0.71,1
0.15,-0.51,-1
0.3,0.15,-1
0.26,0.8,1
0.71,0.73,1
0.77,-0.23,-1
-0.49,-0.65,1
-0.62,-0.01,-1
-0.07,-0.69,1
-0.9,-0.89,-1
-0.04,-0.11,1
-0.64,-0.6,1
0.86,-0.15,-1
-0.65,0.33,1
0.93,0.58,1
-0.1,-0.58,1
0,0.63,1
-0.65,0.52,-1
-0.15,0.85,1
-0.99,-0.28,-1
0.07,0.3,-1
-0.15,-0.66,-1
-0.57,0.14,1
-0.03,-0.41,1
0.3,0.97,-1
0.59,-0.83,1
-0.48,-0.62,-1
0.85,-0.31,-1
-0.67,-0.67,-1
0.97,-0.43,-1
0.85,-0.66,-1
0.07,-0.88,1
0.24,-0.81,1
0.5,0.17,1
-0.54,0.83,1
-0.9,-0.56,1
0.99,0.93,1
0.54,0.42,1
-0.54,0.69,1
0.7,0.82,1
0.09,-0.77,1
0.18,0.17,1
0.99,0.76,1
0.98,-0.4,1
-0.5,0.74,-1
-0.72,0.37,-1
0.54,0.12,1
-0.3,-0.73,1
0.06,-0.94,-1
1,0.74,-1
0.16,0.53,1
0.58,-0.42,-1
-0.29,0.59,-1
0.93,-0.02,-1
0.16,0.65,1
0.67,0.77,1
-0.76,-0.29,1
0.51,-0.76,1
-0.68,0.17,-1
-0.97,0.29,1
0.34,0.47,1
0.07,-0.6,1
0.54,0.55,1
0.47,-0.46,1
-0.41,0.85,1
0.43,-0.23,1
-0.06,0.62,-1
0.9,-1,1
0.43,0.23,1
0.56,0.35,-1
-0.19,-0.88,-1
0.65,0.71,-1
0.67,0.8,1
-0.16,-0.74,1
0.38,-0.22,1
-0.51,0.71,-1
-0.36,-0.62,1
-0.91,-0.06,1
0.36,-0.55,1
-0.12,0.76,-1
-0.43,0.55,1
-0.06,0.56,1
0.95,-0.72,1
-0.2,-0.63,-1
0.59,-0.21,-1
-0.34,0.14,-1
-0.91,-0.59,1
0.91,0.98,1
-0.83,-0.27,1
-0.46,0,1
-0.1,0.69,-1
-0.64,0.68,1
-0.14,0.05,1
-0.89,-0.41,-1
0.09,-0.59,-1
0.3,0.51,1
0.12,0.31,1
0.29,-0.08,-1
0.17,-0.37,-1
-0.9,-0.35,-1
0.82,-0.66,1
0.25,-0.52,1
-0.08,0.62,-1
-0.25,0.85,1
0.35,0.15,1
-0.62,-0.41,1
-0.14,-0.88,1
-0.13,-0.67,1
0.04,-0.37,-1
0.43,0.11,1
-0.55,-0.38,1
0.56,0.26,-1
-0.25,-0.61,-1
0.86,0.34,1
0.48,-0.4,-1
-0.31,-0.73,1
0.35,-0.61,1
0.89,0.51,1
-0.48,-0.99,-1
-0.74,-0.16,1
-0.14,-0.42,-1
0.13,-0.7,-1
-0.29,-0.52,1
-0.27,0.96,1
-0.46,0.4,1
0.11,0.88,1
0.58,0.24,1
-0.96,0.44,-1
-0.36,-0.72,-1
0.7,0.99,-1
0.13,-0.71,1
-0.24,-0.59,1
0.02,0.69,1
-0.52,-0.72,1
0.54,-0.39,1
-0.6,0.99,-1
-0.56,0.87,1
0.94,-0.79,-1
-0.13,-0.53,1
-0.77,0.71,-1
0.17,0.75,-1
-0.98,-0.69,1
-0.56,0.01,1
-0.09,-0.78,1
-0.09,0.61,1
0.18,0.61,1
0.33,0.96,1
-0.26,-0.28,1
0.17,0.56,-1
0.03,0.58,-1
0.2,0.61,-1
0.56,0.42,1
-0.59,0.89,1
0.19,-0.64,1
0.95,-0.89,1
0.26,-0.81,-1
-0.91,-0.56,-1
0.21,-0.82,1
-0.78,0.17,-1
-0.33,-0.28,1
-0.18,0.29,1
0.03,0.75,1
0.63,-0.28,1
0.89,-0.64,1
-0.69,-0.35,1
-0.63,0.12,1
0.73,0.31,1
0.64,0.35,1
-0.56,-0.24,-1
-0.54,-0.04,1
-0.02,-0.54,-1
0.68,-0.6,1
0.02,0.71,1
0.05,-0.58,1
-0.94,0.07,1
-0.38,0.84,-1
-0.27,0.15,1
-0.4,-0.45,1
0.83,0.67,1
0.33,0.82,-1
0.64,-0.11,1
-0.94,0.16,-1
-0.89,-0.85,1
0.88,-0.99,1
0.68,-0.93,-1
-0.13,-0.15,1
0.64,0.17,1
0.57,0.44,1
0.04,0.14,1
0.01,-0.86,1
0.87,0.73,1
-0.37,0.11,1
-0.24,-0.54,-1
-0.18,0.81,1
-0.72,-0.02,1
0.51,0.16,-1
0.98,-0.29,1
-0.96,-0.92,-1
-0.42,-0.89,1
0.94,0.03,1
-0.32,-0.04,-1
0.7,-0.7,-1
-0.67,0.75,1
1,0.83,1
0.95,-0.38,1
0.95,-0.35,1
0.61,0.62,-1
-0.24,0.36,-1
0.21,-0.39,-1
-0.98,-0.1,-1
-0.28,-0.44,1
-0.8,-0.48,1
0.5,0.36,-1
-0.66,0.1,1
0.52,0.85,1
0.82,-0.12,-1
0.67,-0.69,1
0.79,-0.53,1
0.04,0.72,1
0.71,0.01,1
0.31,0.9,1
-0.89,-0.41,1
-0.36,0.8,-1
-0.88,0.71,-1
-0.33,-0.91,1
0.73,0.12,1
-0.67,0.96,-1
0.86,-0.52,1
-0.91,0.92,1
0.23,-0.84,-1
-0.77,-0.53,1
-0.04,0.12,1
0.09,-0.34,1
-0.42,0.63,1
-0.58,0.64,-1
-0.59,0.08,1
-0.13,-0.26,-1
0.3,0.55,-1
0.88,-0.34,-1
0.86,-0.33,1
-0.26,0.21,-1
0.14,-0.33,-1
-0.39,0.14,1
0.95,-0.11,1
0.96,0.68,1
-0.68,-0.42,1
0.33,0.74,1
-0.42,0.39,1
0.99,1,1
-0.66,0.54,1
-0.22,-0.66,1
0.04,-0.76,-1
-0.58,-0.74,1
0.2,-0.45,-1
-0.88,-0.95,1
-0.61,0.82,1
0.68,-0.93,-1
-0.6,0.32,1
0.88,-0.76,-1
-0.66,-0.95,-1
-0.87,0.18,-1
-0.36,-0.69,1
-0.94,-0.86,-1
0.19,-0.96,1
-0.71,1,1
0.58,-0.76,1
0.17,-0.21,1
0.36,0.76,-1
-0.08,-0.39,-1
-0.36,0.6,-1
0.01,0.78,-1
-0.22,-0.56,-1
-0.59,0.67,1
-0.81,-0.71,1
-0.01,0.48,1
0.97,-0.78,-1
-0.95,-0.94,1
0.64,0.68,1
0.56,-0.73,-1
-0.75,-0.03,1
-0.69,0.82,1
-0.33,0.71,1
0.09,0.22,1
-0.06,-0.11,-1
-0.91,-0.77,1
0.23,0.94,1
0.28,0.51,-1
-0.37,0.73,1
0.32,-0.87,1
-0.76,-0.92,1
-0.48,-0.77,1
0.72,0.13,-1
0.24,0.8,1
-0.33,0.65,1
0.41,-0.61,1
0.97,-0.89,-1
0.62,0.17,1
-0.76,0.03,-1
0.53,0.65,1
0.99,-0.36,1
0.12,-0.96,-1
-0.39,-0.55,1
0.88,0.09,1
0.1,-0.02,1
0.93,0.9,1
-0.28,0.98,1
0.64,0.36,1
-0.46,-0.16,1
-0.45,0.03,1
0.72,0.24,1
-0.39,-0.58,-1
-0.95,-0.7,1
-0.38,-0.12,-1
0.42,-0.95,1
0.39,-0.1,-1
-0.82,0.03,1
-0.08,0.38,1
0.08,0.45,1
0.11,-0.52,1
-0.2,0.33,1
0.41,0.47,1
0.06,-0.45,-1
-0.41,0.18,-1
0.19,0.03,1
0.85,0.31,-1
-0.37,-0.86,1
0.35,0.95,-1
-0.25,-0.82,1
0.86,-0.74,1
0.51,0.51,1
0.06,-0.05,-1
-0.5,0.55,1
-0.93,0.88,1
-0.97,-0.24,1
-0.03,-0.11,-1
0.61,-0.37,1
0.64,-0.53,1
-0.31,-0.06,-1
-0.34,-0.2,1
-0.71,-0.94,-1
-0.72,0.99,1
-0.47,-0.82,-1
-0.77,-0.97,1
-0.17,-0.69,1
-0.21,0.01,1
-0.56,-0.02,-1
-0.67,-0.68,1
0.3,0.6,1
-0.3,-0.59,1
-0.26,0.66,1
0.61,-0.11,1
0.46,-0.93,1
-0.78,-0.73,1
-0.28,-0.78,-1
0.03,0.17,-1
0.49,-0.68,1
-0.8,0.89,-1
0.12,0.07,1
0.25,-0.72,-1
-0.75,0.49,1
0.56,0.17,-1
-0.46,-0.05,1
-0.02,0.73,1
-0.21,0.04,1
0.45,-0.35,1
0.49,0.18,1
0.49,0.58,1
-0.75,-0.82,1
-0.24,0.01,-1
0.81,0.32,1
0.09,0.96,-1
-0.72,0.86,-1
-0.57,-0.21,1
0.1,0.85,1
-0.61,0.52,1
-0.74,0.66,1
0.54,-0.28,1
0.63,0.68,-1
-0.05,0.54,1
0.46,-0.8,1
-0.26,0.72,1
0.2,0.75,1
0.54,-0.58,1
-0.74,-0.13,-1
-0.88,0.3,-1
-0.12,-0.74,-1
0.52,-0.27,1
0.07,0.84,1
0.98,-0.66,1
0.28,0.61,1
0.86,-0.95,1
0.78,0.3,-1
-0.21,0.85,1
-0.14,0.48,1
-0.63,-0.65,-1
-0.79,-0.47,-1
0.41,0.01,1
0.38,0.33,-1
0.76,-0.61,1
-0.25,0.04,-1
-0.51,-0.14,1
0.9,-0.12,1
0.92,-0.77,1
0.28,-0.63,1
0.01,0.24,1
0.74,0.41,-1
0,-0.72,1
0.36,0.85,-1
0.6,-0.18,-1
0.15,0.57,1
0.03,0.65,1
-0.18,0.34,-1
0.53,-0.69,1
0.47,-0.54,-1
-0.66,0.44,1
-0.86,-0.42,1
0.85,0.44,1
-0.54,1,1
0.77,-0.71,-1
-0.78,0.88,1
-0.59,0.25,-1
-0.49,-0.14,1
-0.67,0.8,1
-0.41,0.21,-1
0.97,-0.9,1
-0.26,0.93,1
-0.52,0.62,1
0.63,-0.05,1
-0.32,-0.94,1
0.83,0.05,1
-0.03,-0.82,1
1,0.44,1
-0.91,0.83,1
-0.67,-0.18,1
-0.74,0.64,1
0.23,-0.08,-1
0.4,-0.34,1
-0.63,-0.42,1
-0.13,0.46,1
-0.01,0.2,1
0.96,-0.18,1
-0.42,0.85,1
0.03,-0.92,-1
-0.25,0.26,1
0.65,-0.82,1
0.24,-0.97,1
-0.27,0.89,1
0.69,0.24,1
0.38,-0.72,1
-0.82,-0.46,-1
0.03,-0.42,1
0.25,0.01,1
0.06,-0.11,-1
0.34,-0.82,-1
0.4,-0.43,-1
0.05,0.18,-1
0.76,-0.49,1
0.65,0.45,-1
0.69,0.75,-1
-0.19,-0.56,1
-0.14,0.48,1
-0.38,0.4,-1
0.22,-0.79,1
-0.94,0.78,1
0.2,0.07,-1
0.5,0.98,1
0.68,1,1
-0.83,0.4,-1
0.41,0.25,1
0.66,-0.58,-1
-0.07,-0.13,1
-0.29,0.47,1
0.79,0.08,-1
-0.98,-0.93,-1
0.04,-0.89,1
0.07,-0.05,1
0.53,0.21,1
0.32,0.79,-1
0.87,0.09,1
0.84,0.5,1
-0.29,-0.86,1
0.63,0.19,1
-0.55,0.64,1
0.64,0.25,-1
-0.26,0.16,-1
-0.71,0.93,1
-0.08,-0.78,1
0.3,0.27,1
0.7,0.51,-1
0.53,0.25,1
0.65,-0.16,1
-0.6,1,-1
-0.98,-0.64,1
0.1,-0.34,1
-0.69,0.53,1
-0.3,-0.47,-1
0.19,-0.51,1
-0.79,0.39,-1
-0.71,-0.39,-1
0.44,-0.4,1
-0.59,-0.93,1
-0.31,-0.37,-1
0.42,0.28,1
0.67,-0.22,-1
-0.97,0.37,1
-0.83,0.33,1
0.77,-0.02,1
0.03,0.92,1
-0.2,0.97,-1
-0.56,-0.51,-1
-0.19,-0.06,1
0.66,0.84,1
0.44,-0.09,1
0.1,0.83,1
-0.88,-0.34,1
0.81,-0.51,1
0.44,-0.47,-1
0.28,0.33,1
-0.32,-0.14,1
-0.93,-0.51,1
-0.81,-0.66,1
-0.39,0.51,1
0.03,-0.69,-1
0.92,-0.83,1
-0.34,0.73,1
-0.3,0.08,1
0.84,-0.61,1
0.23,-0.95,-1
0.44,-0.42,-1
0.15,-0.33,-1
-0.91,-0.97,1
-0.47,-0.87,-1
0.59,0.33,1
0.21,-0.59,-1
0.15,0.23,1
-0.88,0.8,1
0.62,0.26,1
0.81,-0.28,1
0,0.69,1
-0.79,-0.48,-1
0.82,0.53,1
0.45,-0.11,-1
-0.34,-0.92,1
-0.12,-0.14,1
-0.44,0.36,-1
-0.76,0.18,1
-0.51,0.08,1
-0.11,-0.38,1
0.58,0.38,-1
-0.61,-0.43,-1
0.05,-0.61,1
0.34,0.7,1
-0.61,-0.13,1
-0.2,-0.65,-1
-0.48,-0.53,-1
-0.98,0.72,-1
0.2,-0.15,-1
0.02,0.41,-1
0.4,-0.75,1
0.87,0.91,-1
-0.6,-0.86,1
-0.08,-0.05,-1
0.63,-0.36,-1
0.59,0.27,-1
0.1,0.24,1
0.54,-0.25,-1
-0.9,0.24,1
0.82,-0.92,1
0.75,-0.32,1
0.18,-0.15,-1
0.89,-0.57,1
0.39,0.78,1
-0.03,-0.45,1
-0.36,-0.61,-1
0.51,-0.25,-1
1,0.24,-1
0.39,-0.07,1
0.74,0.4,-1
0.91,-0.31,1
0.78,0.93,1
-0.06,-0.65,1
0.57,-0.26,1
-0.2,0.59,1
0.44,0.39,-1
0.94,-0.86,1
-0.24,-0.97,1
0.26,-0.04,1
-0.8,0.18,-1
0.29,0.29,1
0.66,-0.3,1
-0.85,-0.36,1
-0.7,-0.58,1
0.88,0.39,1
-0.83,0.05,1
-0.93,-0.47,1
-0.06,0.91,1
0.35,-0.53,1
-0.74,0.15,-1
-0.29,-0.16,1
-0.49,0.95,-1
-0.6,0.75,1
0.29,0.97,-1
0.9,-0.03,1
0.05,-0.49,-1
-0.81,-0.53,1
0.46,-0.21,1
0.98,-0.55,1
-0.72,-0.5,1
0.35,-0.09,-1
0.23,-0.21,-1
-0.41,-0.78,-1
-0.69,-0.24,-1
0.45,-0.56,1
-0.54,0.03,1
0.24,-0.47,1
-0.08,0.99,1
-0.96,-0.88,-1
-0.89,-0.37,-1
-0.66,-0.08,-1
0.28,-0.76,-1
0.06,-0.96,1
-0.5,-0.53,-1
0.25,0.67,-1
0.27,0.37,1
0.75,-0.87,1
0.12,0.37,-1
-0.73,0.02,-1
-0.26,0.19,1
0.26,0.58,-1
-0.25,0.78,-1
-0.63,-0.87,1
0.93,-0.55,1
-0.19,-0.97,1
-0.2,0.24,1
0.94,-0.62,-1
0.62,-0.45,-1
-0.11,0.81,1
0.01,-0.22,1
0.31,-0.57,1
-0.1,0.04,-1
-0.47,0.23,1
0.31,-0.19,-1
0.23,-0.86,1
-0.41,-0.98,1
-0.67,-0.93,1
-0.83,0.03,1
0.08,-0.87,1
-0.23,0.51,-1
-0.38,0.91,1
0.41,0.8,-1
0.59,0,1
-0.97,0.91,-1
-0.23,-0.7,1
0.88,-0.46,-1
-0.36,-0.22,1
-0.78,0.54,-1
-0.27,-0.47,1
0.04,-0.09,1
0.37,-0.45,1
0.2,0.61,1
0.38,0.27,1
-0.4,-0.38,1
0.14,0.79,1
0.8,-0.9,1
0.81,-0.58,1
0.17,0.73,1
0.23,-0.36,1
0.08,-1,1
0.99,0.08,1
0.02,0.74,1
0.96,0.87,1
0.46,-0.56,1
-0.48,-1,-1
-0.84,-0.99,1
0.45,-0.08,-1
0.13,0.72,1
0.92,0.09,1
0.55,1,1
-0.45,0.62,-1
-0.32,-0.83,1
0.45,0.45,1
0.25,-0.03,-1
0.29,-0.2,-1
-0.64,0.97,-1
0.08,0.09,1
-0.62,-0.2,-1
-0.77,0.08,1
0.9,0.54,1
0.41,-0.59,1
-0.64,-0.33,1
0.09,-0.78,1
-0.1,-0.02,-1
0.26,-0.56,1
0.27,-0.65,1
0.94,0.36,-1
0.05,0.96,-1
0.34,0.29,1
0.86,-0.71,-1
0.38,0.18,1
0.62,0.06,1
0.4,0.6,1
0.7,0.23,1
-0.42,-0.46,1
-0.69,0.95,1
0.7,-0.23,1
0.47,-0.67,1
-0.24,0.25,1
0.7,-0.24,1
0.11,-0.28,1
-0.69,-0.56,-1
-0.57,-0.11,1
-0.02,0.33,-1
0.76,0.3,-1
-0.26,0.6,-1
0.72,0.96,1
-0.26,-0.47,1
-0.37,-1,-1
0.02,-0.41,-1
-0.37,-0.14,1
-0.65,0.38,1
-0.68,-0.77,-1
-0.88,-0.39,1
-0.45,-0.54,1
-0.93,0.95,1
-0.73,-0.3,1
0.81,-0.9,1
-0.62,-0.83,1
-0.28,-0.79,-1
-0.68,0.38,1
-0.2,-0.5,1
-0.7,0.94,-1
-0.08,0.46,1
0.97,0.82,1
0.68,-0.28,1
0.93,-1,1
-0.54,-0.63,1
-0.54,0.06,-1
-0.66,-0.95,1
-0.71,-0.9,1
0.88,0.32,1
0.01,-0.97,1
-0.83,-0.71,-1
-0.14,0.78,-1
-0.19,-0.73,1
0.76,-0.55,1
0.06,0.53,1
0.65,-0.01,-1
0.96,0.96,1
-0.77,0.05,1
-0.01,0.62,1
0.67,-0.5,-1
0.54,-0.05,1
0.14,-0.06,1
0.46,0.41,1
0,0.57,1
-0.09,0.69,-1
-0.61,-0.1,-1
0.46,0.8,-1
-0.15,-0.33,1
-0.17,0.67,1
0.5,0.35,1
0.18,0.84,1
-0.09,0.26,1
0.01,-0.71,-1
-0.71,-0.7,-1
0.77,0.94,1
0.02,-0.79,-1
0.71,0.28,-1
-0.74,-0.46,1
0.52,-0.79,1
-1,-0.23,-1
0.44,-0.75,1
-0.62,0.86,-1
-0.21,0.26,1
-0.91,-0.45,1
-0.71,0.6,1
-0.33,-0.02,-1
-0.61,-0.19,1
0.03,0.2,-1
0.2,-0.68,-1
-0.04,-0.92,1
-0.66,0.09,1
0.29,-0.39,1
-0.44,0.71,-1
0.64,-0.42,1
-0.8,-0.77,1
0.9,0.64,1
-0.92,0.54,-1
-0.58,-0.87,1
0.56,-0.01,-1
0.07,0.76,-1
-0.31,0.36,1
0.24,0.5,1
0.8,0.41,1
0,0.8,1
0.19,0.53,1
-0.05,0.93,-1
-0.3,-0.02,-1
0.71,-0.71,-1
0.36,0.95,1
0.25,-0.24,-1
-0.44,-0.36,1
0.75,-0.24,1
0.09,-0.86,1
0.38,0.22,1
-0.63,-0.93,1
-0.73,0.86,1
-0.59,-0.3,-1
0.24,-0.63,1
-0.64,0.87,1
0.84,0.07,1
0.32,-0.11,1
-0.58,0.12,-1
-0.91,-0.3,-1
-0.66,-0.43,1
0.23,-0.35,-1
0.22,0.5,1
-0.15,0.46,-1
-0.31,-0.16,1
0.64,-0.03,1
0.52,-0.62,1
0.4,0.17,-1
0.49,0.54,1
-0.43,-0.12,1
0.21,0.13,-1
0.67,-0.71,1
-0.8,-0.93,-1
0.19,-0.67,-1
0.07,-0.78,-1
0.05,0.89,1
0.63,0.79,1
-0.69,-0.99,-1
-0.91,0.51,1
-0.84,0.18,1
-0.35,-0.34,-1
-0.57,-0.11,-1
-0.87,0.45,-1
-0.27,0.95,-1
-0.89,-0.03,1
0.23,0.31,-1
0.3,0.3,-1
-0.63,-1,1
-0.53,0.99,1
0.37,0.11,1
0.44,-0.49,1
-0.34,0.44,-1
0.72,0.52,1
0.72,-0.03,-1
0.76,-0.1,-1
-0.14,0.31,-1
-0.97,0.77,1
-0.33,-0.26,-1
0.2,-0.11,-1
-0.43,-0.67,1
0.54,0.97,1
0.32,-0.91,1
-0.09,0.85,-1
0.27,-0.45,1
0.98,-0.38,-1
-0.12,0.59,-1
-0.14,-0.18,1
0.89,0.77,1
0.88,0.67,1
-0.85,0.52,1
0.94,-0.24,1
0.92,0.01,1
-0.03,0.16,-1
-0.98,-0.29,1
0.09,0.9,1
-0.69,-0.59,-1
0.35,-0.56,1
-0.2,0.27,1
-0.76,-0.34,-1
-0.79,0.21,1
0.15,0.35,1
-0.61,-0.54,1
-0.98,-0.1,-1
-0.71,0.81,1
-0.4,0.17,-1
0.61,0.92,1
0.02,-0.88,-1
0.72,-0.92,1
-0.89,-0.35,1
-0.43,0.95,1
-0.62,0.71,1
0.44,-0.53,1
-0.05,-0.03,1
0.96,0.64,-1
0.23,-0.8,1
0.02,-0.51,-1
0.18,-0.85,1
-0.93,0.73,1
-0.83,-0.66,1
-0.12,0.43,1
0.15,0.28,-1
0.06,-0.97,1
-0.98,0.29,1
1,0.34,1
0.34,0.87,1
0,-0.99,-1
-0.01,0.48,1
0.5,0.53,1
0.91,0.69,1
-0.11,0.71,1
-0.34,0.78,-1
0.74,0.47,1
-0.68,0.35,1
-0.38,0.95,-1
-0.08,-0.73,1
-0.47,0.62,1
-0.98,-0.17,1
0.78,0.93,1
-0.85,0.4,-1
-0.35,-0.4,1
0.13,0.7,1
0.12,0.64,-1
-0.4,0.54,1
-0.2,-0.48,1
-0.2,0.17,1
0.23,-0.62,1
-0.77,-0.73,1
-0.03,-1,1
0.51,0.25,1
-0.87,0.33,1
-0.01,-0.84,1
0.15,0.02,1
0.82,-0.44,1
0.62,-0.75,-1
0.61,0.34,1
-0.57,0.59,1
-0.14,-0.48,1
0.34,0.99,1
0.59,-0.38,-1
-0.25,0.95,-1
-0.78,-0.14,-1
0.82,0.67,1
-0.31,0.85,-1
0.11,0.06,-1
0.4,-0.18,1
0.92,-0.91,1
-0.83,-0.74,1
0.74,0.39,1
0.36,-0.77,1
0.27,0.12,1
-0.45,-0.18,1
-0.46,0.83,-1
-0.07,0.32,-1
0.31,0.82,1
0.69,-0.47,-1
-0.81,0.28,-1
-0.22,-1,-1
0.38,0.78,1
-0.76,-0.59,1
-0.51,0.11,1
0.29,-0.04,1
-0.1,-0.59,1
0.72,-0.43,1
-0.35,-0.46,-1
-0.61,0.72,-1
0.73,-0.76,1
-0.38,-0.36,1
0.24,-0.4,-1
-0.08,-0.43,-1
0.88,0.09,1
-0.35,0.99,-1
-0.92,0.56,1
0.66,0.93,1
-0.51,0.23,1
0.23,-0.45,1
0.32,0.25,1
0.55,0.12,-1
0.72,0.23,1
-0.78,0.25,-1
-0.4,-0.29,1
-0.37,0.35,-1
-0.52,0.22,-1
-0.23,0.18,1
-0.36,0.27,1
0.09,0.28,1
0.03,0.34,1
0.83,0.78,1
-0.06,-0.98,1
-0.06,0.9,1
0.13,0.62,1
0.51,0.58,1
0.19,0.05,-1
-0.72,-0.83,1
-0.28,-0.94,1
0.6,-0.67,1
0.29,-0.06,-1
0.81,-0.04,1
0.74,-0.75,1
0.9,0.77,1
0.28,-0.21,1
-0.87,-0.33,1
0.34,-0.27,-1
0.93,-0.27,1
0.88,0.94,1
-0.45,0.29,-1
0.55,0.41,1
0.99,-0.97,1
-0.92,0.31,1
0.43,0.64,1
0.7,-0.22,1
0.53,-0.67,1
0.96,0.02,1
-0.8,0.67,-1
-0.94,-0.47,-1
-0.7,-0.01,-1
0.73,-0.68,1
-0.12,-1,1
-0.85,-0.83,1
0.4,0.82,-1
-0.81,-0.2,1
0.99,-0.49,-1
-0.69,-0.65,1
-0.17,-0.33,-1
0.47,-0.44,1
-0.98,0.2,1
0.08,-0.6,-1
-0.1,-0.81,-1
0.71,0.28,1
-0.54,-0.79,1
0.95,0.39,-1
-0.38,0.77,1
0.6,0.21,-1
-0.51,-0.99,1
