0.55,0.36,1
-0.36,0.14,1
-0.27,0.1,1
0.41,0.02,1
-0.83,-0.89,1
-0.08,0.91,-1
-0.87,0.56,1
0.28,-0.31,1
-0.58,-0.56,1
0.83,0.31,1
-0.22,-0.62,1
-0.4,0.02,1
-0.18,-0.44,1
-0.49,0.11,1
0.63,0.76,1
0.78,0.44,1
-0.81,0.53,1
-0.88,0.17,1
0.32,-0.68,1
0.9,0.94,1
-0.43,-0.3,1
-0.73,0.77,1
-0.1,0.65,-1
-0.84,-0.93,1
-0.44,-0.65,1
0.85,0.63,1
-0.31,-0.9,1
-0.43,-0.01,1
0.11,-0.41,1
0.16,0.2,-1
0.92,0.54,1
0.17,0.15,1
0.36,0.44,-1
0.02,0.97,-1
-0.27,0.5,-1
0.71,-0.02,1
0.69,-0.3,1
1,0.44,1
0.11,-0.75,1
0.88,0.36,1
-0.29,-0.21,1
-0.83,0.84,1
-0.44,-0.15,1
-0.78,-0.56,1
-0.43,-0.39,1
0.73,-0.58,1
0.92,-0.64,1
-0.34,0.54,-1
0.06,-0.17,1
0.92,0.08,1
-0.52,-0.05,1
0.84,-0.27,1
-0.69,-0.31,1
0.25,-0.51,1
0.96,-0.64,1
-0.95,0.71,1
-0.45,0.64,-1
-0.95,0.95,1
0.33,-0.06,1
-0.61,-0.45,1
0.36,-0.23,1
-0.73,0.07,1
0.48,-0.1,1
-0.17,-0.43,1
0.44,0.92,-1
0.31,-0.43,1
-0.16,-0.13,1
-0.62,0.84,-1
0.16,0.7,-1
0.42,0.18,1
-0.55,0.6,-1
-0.68,-0.56,1
-0.36,-0.21,1
-0.46,0.08,1
-0.38,-0.65,1
0.22,-0.98,1
0.11,0.79,-1
-0.78,-0.38,1
0.77,-0.94,1
-0.61,0.5,1
-0.18,-0.31,1
-0.29,0.24,-1
0.46,0.01,1
-0.23,-0.75,1
0.73,0.4,1
-0.19,0.57,-1
-0.75,0.7,1
-0.05,0.72,-1
-0.38,0.11,1
0.26,-0.84,1
-0.33,-0.82,1
-0.74,-0.44,1
-0.18,0.51,-1
0.68,0.01,1
-0.62,0.61,1
-0.88,-0.21,1
0.96,0.88,1
0.59,-0.47,1
0.47,0.18,1
-0.82,0.63,1
0.17,0.41,-1
0.47,0.32,1
0.88,0.71,1
0.49,-0.56,1
0.31,0.81,-1
-0.36,0.16,1
0.61,0.33,1
-0.97,0.24,1
-0.51,0.21,1
0.2,-0.65,1
0.49,-0.12,1
0.18,0.91,-1
-0.69,-0.73,1
-0.61,0.06,1
0.62,0.56,1
-0.14,-0.66,1
0.89,0.54,1
-0.7,0.4,1
-0.31,0.73,-1
-0.72,-0.64,1
0.25,0.22,-1
0.66,-0.36,1
0.17,-0.94,1
-0.19,-0.98,1
0.09,0.51,-1
-0.89,-0.54,1
0.94,-0.93,1
0.13,-0.2,1
-0.92,-0.66,1
-0.95,-0.35,1
0.19,0.52,-1
0.38,-0.04,1
-0.27,0.67,-1
0.21,0.66,-1
-0.33,0.35,-1
0.17,-0.12,1
0.87,-0.95,1
0.53,-0.93,1
-0.92,0.48,1
0.03,-0.65,1
-0.31,0.35,-1
1,-0.29,1
0.42,0.85,-1
0.98,0.49,1
-0.63,0.41,1
-0.29,0.68,-1
-0.15,0.83,-1
0.92,0.7,1
0.83,-0.61,1
0.21,-0.54,1
0.28,-0.98,1
0.21,-0.37,1
0.14,0.22,-1
-0.67,-0.15,1
0.36,0.35,-1
0.43,0.19,1
0.2,-0.74,1
0.23,-0.75,1
-0.35,0.42,-1
0.25,-0.02,1
-0.52,0.68,-1
0.86,0.48,1
-0.13,-0.96,1
0.06,-0.31,1
0.29,-0.72,1
0.09,0.91,-1
-0.98,-0.08,1
-0.22,0.97,-1
-0.44,-0.81,1
0.37,0.4,-1
0.83,0.28,1
0.88,-0.62,1
-0.02,0.77,-1
0.67,0.06,1
-1,0.28,1
0.6,-0.57,1
0.84,-0.84,1
-0.64,0.77,1
-0.21,-0.49,1
0.43,-0.47,1
0.16,0.02,1
0.77,-0.68,1
0.38,0.26,1
-0.3,0.31,-1
0.49,0.07,1
0.78,-0.52,1
-0.67,-0.78,1
0.65,-0.09,1
-0.92,-0.08,1
0.14,-0.69,1
-0.68,-0.91,1
0.89,-0.64,1
-0.91,-0.71,1
-0.93,-0.09,1
0.56,-0.1,1
0.89,-0.73,1
0.31,0.9,-1
0.71,-0.45,1
-0.47,-0.44,1
-0.18,0.16,1
-0.18,-0.4,1
-0.04,-0.36,1
0.91,0.73,1
-0.18,0.5,-1
-0.44,0.4,1
-0.76,0.22,1
0.96,-0.44,1
0.74,-0.44,1
-0.87,0.94,1
0.45,0.8,-1
-0.66,0.7,1
0.43,0.87,-1
-1,0.94,1
-0.36,0.37,-1
0.5,-0.44,1
-0.63,0.64,1
0.69,-0.86,1
0.25,0.52,-1
1,-0.83,1
-0.83,0.31,1
-0.01,-0.88,1
-0.23,-0.93,1
0.24,0.12,1
0.03,0.01,-1
-0.37,-0.32,1
-0.41,0.75,-1
0.11,0.33,-1
0.21,-0.85,1
-0.29,-0.78,1
0.02,0.22,-1
-0.32,-0.63,1
0.65,-0.44,1
0.82,0.21,1
-0.63,-1,1
-0.25,0.58,-1
-0.06,-0.63,1
-0.82,0.55,1
-0.56,-0.83,1
0.78,-0.27,1
-0.8,-0.64,1
-0.18,0.64,-1
0.12,-0.5,1
0.05,-0.11,1
-0.41,-0.21,1
0.23,0.68,-1
-0.53,-0.53,1
0.07,0.58,-1
0.27,0.11,-1
-0.81,-0.96,1
0.84,0.24,1
-0.17,-0.93,1
-0.73,-0.39,1
-0.19,0.35,-1
-0.17,-0.03,-1
-0.39,-0.52,1
-0.13,-0.26,1
0.7,-0.9,1
0.59,-0.06,1
0.37,0.52,-1
0.48,0.02,1
0.92,-0.78,1
-0.66,0.67,1
-0.19,-0.67,1
-0.91,0.72,1
0.5,0.06,1
0.33,-0.63,1
-0.56,-0.58,1
-0.34,0.1,1
-0.76,-0.58,1
0.78,0.87,1
0.61,0.88,-1
-0.97,0.86,1
-0.51,0.66,-1
-0.93,0.3,1
0.11,-0.12,1
-0.76,-0.36,1
-0.43,0.47,-1
0.52,-0.45,1
0.63,0.76,-1
-0.26,0.7,-1
0.42,0.37,-1
0.21,0.89,-1
0.51,-0.62,1
-0.24,-0.23,1
0.25,-0.22,1
0.3,-0.83,1
0.34,0.43,-1
0.02,-1,1
-0.56,0.6,-1
-0.36,0.97,-1
0.45,-0.35,1
0.13,0.64,-1
0.29,-0.58,1
-0.58,-0.87,1
0.77,-0.34,1
-0.64,0.3,1
-0.48,0.6,-1
-1,-0.98,1
-0.03,0.53,-1
0.16,-0.32,1
0.41,0.29,-1
-0.04,-0.94,1
-0.19,0.44,-1
0.13,-0.29,1
0.36,0.19,1
0.35,0.16,1
0.69,0.02,1
0.17,0.45,-1
0.06,0.52,-1
0.71,0.95,1
-0.1,-0.32,1
0.12,-0.4,1
0.04,0.02,-1
0.97,-0.08,1
-0.02,0,-1
-0.36,-0.31,1
0.61,-0.67,1
0.41,-0.04,1
0.78,0.52,1
-0.75,-0.59,1
-0.51,0.29,1
-0.6,-0.73,1
0.9,-0.99,1
0.06,-0.07,1
0.3,-0.55,1
0.59,0.28,1
0.39,-0.41,1
-0.88,-0.78,1
-0.53,0.16,1
-0.88,0.03,1
0.74,0.77,1
-0.23,0.98,-1
0.12,0.47,-1
-0.16,-0.14,1
-0.07,0.17,-1
0.02,0.73,-1
-0.66,0.03,1
0.51,0.59,-1
-0.06,0.01,1
-0.53,0.87,-1
-0.37,0.6,-1
0.21,-0.09,1
-0.61,0.6,1
-0.58,0.35,1
-0.93,-0.39,1
0.9,-0.6,1
0.54,-0.75,1
-0.13,0.58,-1
0.59,-0.53,1
0.12,0.07,-1
0.76,-0.38,1
0.53,-0.3,1
-0.15,0.97,-1
0.77,0.56,1
-0.48,0.26,1
0.86,0.21,1
0.98,0.09,1
0.6,-0.36,1
-0.77,-0.07,1
0.15,0.82,-1
-0.41,0.99,-1
0.16,0.27,-1
-0.77,0.83,1
-0.45,0.25,1
0.61,0.33,1
0.1,-0.74,1
0.91,0.29,1
-0.4,0.04,1
0.88,0.87,1
-0.5,0.85,-1
-0.71,-0.06,1
-0.87,-0.34,1
-0.19,0.01,1
-0.82,0.06,1
-0.71,0.86,1
0.38,0.85,-1
0.67,-0.34,1
0.7,-0.25,1
-0.07,0.64,-1
0.09,-0.66,1
0.23,-0.91,1
0.98,0.82,1
0.35,-0.3,1
-0.85,-0.75,1
0.38,-1,1
-0.23,-0.67,1
0.88,0.37,1
0.41,-0.13,1
0.72,0.76,1
-0.29,-0.1,1
-0.53,0.33,1
0.44,-0.23,1
-0.92,-0.62,1
0.4,-0.98,1
0.53,0.42,1
-0.74,0.47,1
0.34,-0.2,1
0.15,0.07,1
0.91,-0.14,1
0.34,-0.7,1
0.93,0.96,1
0.71,-0.94,1
0.33,0.44,-1
0.86,-0.06,1
0.54,0.19,1
-0.29,0.64,-1
-0.45,-0.43,1
-0.98,-0.85,1
0.92,-0.26,1
-0.34,-0.96,1
-0.91,0.35,1
0.49,-0.55,1
0.09,0.79,-1
0.69,-0.88,1
0.91,-0.47,1
0.16,-0.49,1
0.13,-0.61,1
-0.38,0.55,-1
0.2,0.71,-1
0.1,0.45,-1
0.8,0.84,1
-0.9,0.61,1
0.18,0.2,-1
-0.65,0.91,1
0.83,0.47,1
0.83,-0.95,1
-0.84,0.79,1
0.57,0.4,1
-0.01,0.5,-1
0.07,0.79,-1
-0.73,0.99,1
0.78,-0.94,1
0.93,-0.59,1
0.59,0.69,1
-0.29,-0.86,1
-0.33,0.54,-1
-0.8,-0.51,1
0.79,0.05,1
0.43,0.88,-1
-0.72,0.84,1
0.5,0.76,-1
0.16,-0.38,1
0.2,0.34,-1
0.12,0.93,-1
0.66,-0.28,1
0.2,0.92,-1
0.8,-0.47,1
0.53,-0.13,1
-0.45,-0.53,1
-0.09,-0.95,1
-0.44,0.1,1
-0.42,-0.49,1
-0.03,0.28,-1
0.91,0.65,1
-0.89,0.77,1
0.53,0.63,1
1,-0.39,1
-0.33,-0.49,1
0.64,-0.94,1
0.99,0.69,1
0.3,-0.58,1
-0.49,-0.12,1
-0.68,-0.4,1
-0.07,-0.57,1
-0.95,-0.74,1
-0.36,0.32,-1
-0.73,-0.57,1
0.76,0.13,1
0.89,-0.25,1
-0.74,0.4,1
-0.94,0.17,1
-0.43,0.09,1
0.68,0.14,1
-0.58,-0.36,1
-0.11,0.4,-1
-0.38,-0.54,1
0.14,0.61,-1
0.51,0.06,1
-0.28,0.95,-1
-0.78,0.41,1
0.65,0.03,1
-0.96,0.51,1
0.71,0.71,1
-0.43,0.94,-1
-0.78,0.43,1
-0.82,0.46,1
-0.16,0.71,-1
-0.66,0.43,1
-0.31,-1,1
-0.06,0.08,-1
0.21,-0.66,1
0.95,-0.4,1
0.59,-0.1,1
-0.36,-0.07,1
-0.97,0.94,1
0.79,-0.43,1
0.4,0.19,1
0.84,0.99,1
-0.65,0.56,1
0.13,0.74,-1
-0.98,-0.06,1
-0.67,0.79,1
-0.2,0.13,-1
-0.67,0.93,1
0.71,0.09,1
-0.48,-0.33,1
0.4,0.7,-1
-0.25,0.25,-1
-0.95,0.47,1
0.21,0.95,-1
-0.86,-0.3,1
-0.45,0.5,-1
0.54,-0.15,1
-0.54,0.49,1
0.33,0.98,-1
0.27,-0.35,1
0.05,-0.92,1
0.4,-0.9,1
-0.96,-0.17,1
0.26,0.22,-1
-0.95,0.24,1
-0.38,0.13,1
-0.91,0.15,1
-0.03,-0.73,1
0.89,0.63,1
0.11,-0.28,1
-0.28,-0.11,1
0.5,0.62,-1
0.3,0.35,-1
-0.34,0.5,-1
-0.48,-0.31,1
-0.86,0.46,1
-0.35,-0.47,1
-0.1,0.01,1
-0.33,0.47,-1
-0.48,0.89,-1
1,0.14,1
-0.87,-0.74,1
-0.94,0.45,1
-0.19,-0.42,1
-0.66,-0.81,1
0.95,-0.03,1
0.38,-0.31,1
0.97,-0.53,1
-0.53,-0.98,1
0.12,0.34,-1
0.57,-0.32,1
0.49,0.1,1
0.59,-0.93,1
-0.5,0.83,-1
0.22,-0.61,1
-0.37,0.14,1
0.45,0.96,-1
0.61,-0.09,1
0.96,-0.22,1
0.52,0.06,1
-0.15,-0.44,1
-0.32,0.71,-1
0.33,0.69,-1
-0.38,0.94,-1
0.03,0.23,-1
-0.47,-0.64,1
0.81,0.44,1
0.48,0.91,-1
-0.64,0.72,1
0.65,0.8,1
-0.81,0.03,1
-0.89,0.33,1
-0.03,-0.96,1
-0.47,-0.35,1
0.72,0.39,1
-0.46,0.33,-1
0.64,-0.56,1
0.36,0.13,1
0.7,0.25,1
-0.94,-0.18,1
-0.93,-0.13,1
-0.03,0.52,-1
0.64,-0.62,1
0.12,-0.65,1
0.14,-0.16,1
-0.02,0.25,-1
-0.32,-0.05,1
0.35,0.11,1
0.06,-0.98,1
0.71,0.61,1
0.27,-0.5,1
-0.07,0.94,-1
0.41,0.81,-1
0.98,-0.44,1
0.35,0.53,-1
-1,0.1,1
-0.25,0.62,-1
-0.91,0.47,1
0.69,0.31,1
-0.09,0.19,-1
-0.81,-1,1
0.35,-0.69,1
0.36,-0.82,1
0.27,0.13,1
-0.68,-0.98,1
0.43,0.55,-1
0.87,-0.39,1
-0.11,-0.99,1
0.12,-0.41,1
0.38,0.17,1
0.25,0.94,-1
-0.51,0.7,-1
-0.9,-0.76,1
0.38,-0.02,1
-0.16,-0.29,1
-0.02,0.8,-1
0.06,-0.2,1
-0.43,-0.73,1
0.07,-0.53,1
-0.35,-0.64,1
-0.69,0.39,1
-0.24,0.53,-1
-0.27,0.36,-1
0.03,-0.54,1
0.61,0.33,1
-0.33,-0.35,1
0.95,0.79,1
-0.56,0.46,1
0.28,-0.58,1
0.59,-0.83,1
-0.18,0.07,1
0.14,0.67,-1
0.35,-0.52,1
-0.89,0.45,1
-0.68,0.85,1
0.71,0.66,1
0.96,0.99,1
-0.42,0.96,-1
0.11,-0.6,1
0.9,-0.41,1
-0.44,0.46,-1
0.15,0.52,-1
-0.35,0.44,-1
-0.7,0.89,1
0.09,0.2,-1
0.96,0.44,1
0.64,-0.39,1
-0.19,0,1
-0.13,0.02,1
-0.18,-0.73,1
0.76,-0.53,1
0.47,0.65,-1
-0.25,-0.69,1
-0.82,0.36,1
-0.55,0.14,1
0.09,0.78,-1
-0.5,0.75,-1
-0.06,0.9,-1
-0.35,-0.51,1
0.31,0.46,-1
-0.89,-0.82,1
-0.82,0.77,1
0.49,0.24,1
0.02,-0.35,1
-0.89,0.01,1
-0.64,0.47,1
0.2,0.69,-1
0.4,-0.52,1
-0.24,-0.23,1
-0.82,0.73,1
0.79,0.42,1
-0.06,0.76,-1
-0.87,-0.48,1
-0.77,0.61,1
-0.05,0.79,-1
-0.64,0.58,1
0.36,-0.53,1
-0.69,0,1
0.13,0.17,-1
0.08,-0.43,1
0.56,0.31,1
0,-0.99,1
0.47,-0.22,1
-0.5,0.54,-1
0.4,0.56,-1
0.28,0.4,-1
-0.25,0.34,-1
0.66,-0.48,1
0.53,0,1
-0.54,-0.32,1
0.29,-0.26,1
0.17,0.33,-1
0.54,-0.15,1
0.99,-0.09,1
-0.13,0.4,-1
0.39,-0.68,1
0.06,-0.54,1
-0.34,-0.41,1
0.67,0.68,1
-0.75,0.83,1
0.26,-0.72,1
-0.99,0.41,1
0.98,-0.56,1
0.94,0.43,1
0.84,0.59,1
-0.78,-0.61,1
-0.23,-0.2,1
0.29,0.56,-1
-0.47,-0.34,1
0.42,-0.65,1
-0.44,0.84,-1
0.84,0.61,1
0.79,-0.98,1
-0.13,0.93,-1
-0.94,0.27,1
-0.48,-0.03,1
-0.62,-0.14,1
-0.31,0.96,-1
0.84,-0.68,1
-0.72,-0.06,1
0.06,0.34,-1
0.38,-1,1
0,0.51,-1
-0.29,-0.84,1
-0.84,-0.21,1
-0.96,-0.78,1
-0.15,0.95,-1
-0.81,0.35,1
0.65,0.2,1
0.97,0.24,1
-0.1,0.98,-1
0.85,0.74,1
0.99,-0.94,1
-0.42,-0.99,1
-0.45,0.85,-1
0.91,0.05,1
0.33,0.78,-1
0.58,-0.6,1
-0.72,-0.97,1
-0.39,0.38,-1
0.9,-0.55,1
-0.75,-0.16,1
0.1,0.92,-1
-0.03,0.16,-1
0.01,0.34,-1
-0.35,0.89,-1
0.84,-0.43,1
-0.12,0.82,-1
-0.52,-0.35,1
0.74,-0.89,1
-0.73,-0.11,1
-0.78,0.11,1
0.12,0.43,-1
0.16,0.16,-1
-0.22,0.81,-1
0.17,0.24,-1
-0.87,0.37,1
-0.21,0.25,-1
-0.34,0.23,-1
-0.63,-0.79,1
-0.51,0.04,1
-0.47,-0.92,1
0.29,0.93,-1
0.28,0.84,-1
1,-0.46,1
-0.79,-0.05,1
0.46,-0.65,1
-0.34,-0.18,1
-0.52,0.65,-1
0.96,0.76,1
0.78,-0.41,1
-0.77,-0.46,1
0.24,-0.63,1
0.74,0.21,1
-0.72,-0.71,1
-0.6,0.65,1
0.85,0.04,1
0.46,0.9,-1
0.1,0.08,-1
-0.03,-0.02,1
-0.02,-0.3,1
-0.46,-0.53,1
0.75,0.31,1
0.85,0.66,1
1,-0.48,1
-0.12,0.89,-1
-0.19,-0.08,1
0.36,0.85,-1
0.5,0.68,-1
-0.16,-0.34,1
-0.37,-0.46,1
-0.39,-0.26,1
0.22,-0.08,1
0.73,0.74,1
0.06,0.75,-1
-0.56,0.29,1
-0.68,0.25,1
0.26,0.87,-1
0.21,-0.87,1
-0.76,-0.75,1
0.41,0.46,-1
-0.65,-0.94,1
0.76,0.76,1
0.09,0.64,-1
0.5,0.28,1
0.56,-0.01,1
0.58,0.92,-1
0.42,-0.45,1
-0.25,-0.67,1
-0.37,0.58,-1
0.53,0.02,1
0.83,-0.87,1
0.98,-0.64,1
-0.72,-0.09,1
0.27,-0.44,1
-0.34,0.87,-1
-0.42,0.35,1
-0.99,0.42,1
-0.15,-0.21,1
-0.83,-0.11,1
-0.14,-0.78,1
-0.17,0.46,-1
0.21,0.15,-1
-0.6,-0.79,1
0.79,0.19,1
-0.39,-0.81,1
0.62,0.75,1
-0.78,0.04,1
0.14,0.15,-1
0.44,-0.88,1
-0.92,0.06,1
-0.42,-0.85,1
-0.54,-0.25,1
-0.68,-0.82,1
0.11,-0.19,1
0.98,0.95,1
-0.69,-0.68,1
-0.6,-0.09,1
0.92,-0.71,1
-0.82,-0.66,1
-1,-0.56,1
-0.86,-0.8,1
-0.96,-0.03,1
-0.18,0.14,1
0.13,-0.11,1
0.25,-0.13,1
-0.79,0.58,1
0.36,0.76,-1
-0.73,-0.1,1
-0.34,0.53,-1
0.72,0.78,1
-0.02,0.17,-1
-0.41,-0.6,1
-0.77,0.34,1
0.52,-0.92,1
-0.42,0.32,1
0.8,-0.94,1
0.14,-0.16,1
-0.68,0.31,1
0.34,0.84,-1
0.51,-0.6,1
0.35,-0.05,1
-0.28,-0.95,1
0.15,-0.2,1
0.21,-0.87,1
-0.46,0.35,1
0.29,0.17,-1
0.35,0.75,-1
0.74,0.53,1
-0.51,0.01,1
0.49,-0.42,1
-0.36,-0.05,1
0.14,0.54,-1
-0.4,0.47,-1
-0.19,0.09,-1
0.59,0.13,1
